timestamp,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,gyro_x_dps,gyro_y_dps,gyro_z_dps,fsr1_value,fsr2_value,fsr3_value,flex1_value,flex2_value,flex3_value,flex4_value,flex5_value
1740329991.6290011,2.0166064453125,-0.0814306640625,-9.4315869140625,-9.770992366412214,-2.312977099236641,-1.2748091603053435,921,0,0,17,13,13,11,594
1740329991.6340384,2.11001220703125,-0.0383203125,-9.48667236328125,-7.694656488549619,-2.1297709923664123,-1.2442748091603053,921,0,0,17,13,13,11,594
1740329991.6390772,2.11001220703125,-0.0814306640625,-9.26633056640625,-7.534351145038168,-2.1603053435114505,-1.3053435114503817,921,0,0,17,13,13,11,594
1740329991.6441145,2.11959228515625,-0.05748046875,-9.35255126953125,-5.900763358778626,-2.267175572519084,-1.3129770992366412,921,0,0,17,13,13,11,594
1740329991.6491518,2.11959228515625,-0.045505371093750004,-9.48188232421875,-7.809160305343512,-2.4198473282442747,-1.2748091603053435,921,0,0,17,13,13,11,594
1740329991.6541898,2.0932470703125,-0.10298583984375001,-9.37171142578125,-7.480916030534351,-2.5801526717557253,-1.2900763358778626,921,0,0,17,13,13,11,594
1740329991.6592278,2.10043212890625,-0.0622705078125,-9.462722167968751,-7.3816793893129775,-2.4427480916030535,-1.3358778625954197,921,0,0,17,13,13,11,594
1740329991.664281,2.11480224609375,-0.0622705078125,-9.40045166015625,-7.534351145038168,-2.6412213740458017,-1.3435114503816794,921,0,0,17,13,13,11,594
1740329991.6693258,2.10522216796875,-0.076640625,-9.49625244140625,-7.740458015267175,-2.7938931297709924,-1.5190839694656488,921,0,0,17,13,13,11,594
1740329991.6743686,2.1507275390625002,-0.10059082031250001,-9.48188232421875,-5.877862595419847,-2.66412213740458,-1.213740458015267,921,0,0,17,13,13,11,594
1740329991.6794074,2.13875244140625,-0.0335302734375,-9.2495654296875,-7.656488549618321,-2.6106870229007635,-1.282442748091603,921,0,0,17,13,13,11,594
1740329991.6844547,2.11480224609375,-0.026345214843750003,-9.41482177734375,-7.679389312977099,-2.33587786259542,-1.1297709923664123,921,0,0,17,13,13,11,594
1740329991.6897638,2.1243823242187503,-0.086220703125,-9.2112451171875,-7.396946564885496,-1.9770992366412214,-1.083969465648855,925,0,0,16,12,12,10,585
1740329991.6948073,2.174677734375,-0.0383203125,-9.3932666015625,-7.038167938931298,-1.7251908396946565,-1.4580152671755726,925,0,0,16,12,12,10,585
1740329991.6998408,1.9974462890625,-0.0622705078125,-9.4124267578125,-6.9465648854961835,-1.366412213740458,-1.1221374045801527,925,0,0,16,12,12,10,585
1740329991.7048788,2.10522216796875,-0.0047900390625,-9.30465087890625,-6.793893129770993,-1.099236641221374,-0.916030534351145,925,0,0,16,12,12,10,585
1740329991.709917,2.1698876953125,-0.067060546875,-9.378896484375,-6.786259541984733,-1.2366412213740459,-1.0763358778625953,925,0,0,16,12,12,10,585
1740329991.7149642,2.232158203125,-0.10777587890625001,-9.42919189453125,-6.816793893129771,-1.1221374045801527,-1.0763358778625953,925,0,0,16,12,12,10,585
1740329991.720006,2.10522216796875,-0.055085449218750006,-9.381291503906251,-6.633587786259542,-1.3053435114503817,-1.015267175572519,925,0,0,16,12,12,10,585
1740329991.725042,2.09564208984375,-0.08382568359375,-9.4794873046875,-6.8320610687022905,-1.6488549618320612,-1.1450381679389312,925,0,0,16,12,12,10,585
1740329991.7300775,2.1411474609375003,-0.076640625,-9.49146240234375,-7.2748091603053435,-2.099236641221374,-1.2900763358778626,925,0,0,16,12,12,10,585
1740329991.7351303,2.14354248046875,-0.08382568359375,-9.551337890625,-7.526717557251908,-2.3969465648854964,-1.3358778625954197,925,0,0,16,12,12,10,585
1740329991.7401643,2.09564208984375,0.01676513671875,-9.4890673828125,-7.6183206106870225,-2.7404580152671754,-1.450381679389313,925,0,0,16,12,12,10,585
1740329991.7451992,2.12677734375,-0.06945556640625,-9.48188232421875,-9.755725190839694,-3.0610687022900764,-1.4961832061068703,925,0,0,16,12,12,10,585
1740329991.750234,2.0261865234375,-0.050295410156250005,-9.45793212890625,-7.877862595419847,-3.5114503816793894,-1.4274809160305344,925,0,0,16,12,12,10,585
1740329991.755269,2.2537133789062502,-0.09580078125000001,-9.302255859375,-8.106870229007633,-3.351145038167939,-1.465648854961832,925,0,0,16,12,12,10,585
1740329991.760304,2.1698876953125,-0.0814306640625,-9.357341308593751,-8.16793893129771,-3.435114503816794,-1.6106870229007633,925,0,0,16,12,12,10,585
1740329991.7653546,1.99265625,0.1293310546875,-9.36213134765625,-8.32824427480916,-3.2748091603053435,-1.6412213740458015,925,0,0,16,12,12,10,585
1740329991.7703907,2.0908520507812502,-0.009580078125,-9.40524169921875,-8.267175572519085,-2.969465648854962,-1.5190839694656488,925,0,0,16,12,12,10,585
1740329991.775427,2.08606201171875,-0.047900390625000004,-9.2208251953125,-7.8320610687022905,-2.6106870229007635,-1.3435114503816794,925,0,0,16,12,12,10,585
1740329991.7804623,2.10522216796875,-0.02155517578125,-9.46751220703125,-7.648854961832061,-2.3053435114503817,-1.2442748091603053,925,0,0,16,12,12,10,585
1740329991.7854974,2.1339624023437502,-0.086220703125,-9.19927001953125,-7.3816793893129775,-2.16793893129771,-1.251908396946565,925,0,0,16,12,12,10,585
1740329991.7905366,2.0549267578125,-0.07903564453125,-9.40763671875,-7.3893129770992365,-1.8854961832061068,-1.083969465648855,926,0,0,15,11,11,9,585
1740329991.7955737,2.11959228515625,-0.04071533203125,-9.402846679687501,-7.122137404580153,-1.3435114503816794,-1.0534351145038168,926,0,0,15,11,11,9,585
1740329991.8006115,2.155517578125,-0.076640625,-9.46751220703125,-6.923664122137405,-1.2061068702290076,-1.1374045801526718,926,0,0,15,11,11,9,585
1740329991.8056607,2.2848486328125,-0.055085449218750006,-9.3645263671875,-6.66412213740458,-1.450381679389313,-1.1145038167938932,926,0,0,15,11,11,9,585
1740329991.8107018,2.117197265625,-0.03592529296875,-9.493857421875001,-7.0,-1.5954198473282444,-1.282442748091603,926,0,0,15,11,11,9,585
1740329991.8157387,2.069296875,-0.09340576171875001,-9.5417578125,-7.427480916030534,-1.9541984732824427,-1.4274809160305344,926,0,0,15,11,11,9,585
1740329991.8209736,2.0908520507812502,-0.10298583984375001,-9.49146240234375,-7.648854961832061,-2.068702290076336,-1.2366412213740459,926,0,0,15,11,11,9,585
1740329991.8260188,2.12917236328125,0.009580078125,-9.474697265625,-7.625954198473282,-2.572519083969466,-1.3053435114503817,926,0,0,15,11,11,9,585
1740329991.831048,2.11001220703125,-0.067060546875,-9.42919189453125,-7.534351145038168,-2.8625954198473282,-1.450381679389313,926,0,0,15,11,11,9,585
1740329991.841734,2.0812719726562503,-0.050295410156250005,-9.48427734375,-8.404580152671755,-3.7099236641221376,-1.618320610687023,926,0,0,15,11,11,9,585
1740329991.8467865,2.117197265625,-0.04071533203125,-9.455537109375001,-8.877862595419847,-3.6946564885496183,-1.633587786259542,926,0,0,15,11,11,9,585
1740329991.8518255,2.1507275390625002,-0.0431103515625,-9.36931640625,-8.755725190839694,-3.7251908396946565,-1.5038167938931297,926,0,0,15,11,11,9,585
1740329991.8568642,2.12917236328125,-0.0718505859375,-9.395661621093751,-8.610687022900763,-3.183206106870229,-1.5190839694656488,926,0,0,15,11,11,9,585
1740329991.8619015,2.11959228515625,-0.028740234375,-9.436376953125,-7.961832061068702,-2.9770992366412212,-1.549618320610687,926,0,0,15,11,11,9,585
1740329991.8669453,2.2369482421875,-0.03592529296875,-9.3166259765625,-7.9541984732824424,-2.450381679389313,-1.3435114503816794,926,0,0,15,11,11,9,585
1740329991.8720107,2.0812719726562503,-0.067060546875,-9.378896484375,-7.793893129770993,-2.3435114503816794,-1.3053435114503817,926,0,0,15,11,11,9,585
1740329991.877053,2.2177880859375003,-0.052690429687500005,-9.48188232421875,-7.526717557251908,-2.068702290076336,-1.2366412213740459,926,0,0,15,11,11,9,585
1740329991.8821754,2.08845703125,-0.09340576171875001,-9.433981933593751,-7.534351145038168,-1.9923664122137406,-1.3358778625954197,926,0,0,15,11,11,9,585
1740329991.887218,2.14833251953125,-0.0814306640625,-9.448352050781251,-7.282442748091603,-1.8244274809160306,-1.1908396946564885,926,0,0,13,10,10,9,585
1740329991.8922625,2.0836669921875,-0.05748046875,-9.4124267578125,-7.0534351145038165,-3.885496183206107,-1.0534351145038168,928,0,0,13,10,10,9,585
1740329991.8972957,2.0836669921875,0.00718505859375,-9.43877197265625,-7.030534351145038,-1.7938931297709924,-1.1603053435114503,928,0,0,13,10,10,9,585
1740329991.9023345,2.117197265625,-0.026345214843750003,-9.433981933593751,-7.137404580152672,-1.8854961832061068,-0.9847328244274809,928,0,0,13,10,10,9,585
1740329991.9073741,2.2608984375000003,-0.07424560546875,-9.3932666015625,-7.183206106870229,-2.2595419847328246,-1.183206106870229,928,0,0,13,10,10,9,585
1740329991.9124138,1.9950512695312501,-0.047900390625000004,-9.433981933593751,-7.305343511450381,-2.435114503816794,-1.2595419847328244,928,0,0,13,10,10,9,585
1740329991.917453,2.002236328125,-0.05987548828125,-9.402846679687501,-7.465648854961832,-2.66412213740458,-1.1450381679389312,928,0,0,13,10,10,9,585
1740329991.922482,2.1579125976562503,-0.10059082031250001,-9.51062255859375,-7.488549618320611,-2.9160305343511452,-1.3435114503816794,928,0,0,13,10,10,9,585
1740329991.9275198,2.1243823242187503,-0.0718505859375,-9.388476562500001,-7.801526717557252,-2.9083969465648853,-1.4885496183206106,928,0,0,13,10,10,9,585
1740329991.93275,2.11959228515625,-0.05987548828125,-9.433981933593751,-7.9541984732824424,-3.183206106870229,-1.465648854961832,928,0,0,13,10,10,9,585
1740329991.9378808,2.1315673828125,-0.10059082031250001,-9.388476562500001,-7.923664122137405,-2.763358778625954,-1.3282442748091603,928,0,0,13,10,10,9,585
1740329991.9429345,2.14354248046875,-0.0814306640625,-9.426796875,-7.893129770992366,-2.83206106870229,-1.4122137404580153,928,0,0,13,10,10,9,585
1740329991.947979,2.1938378906250002,-0.06945556640625,-9.4603271484375,-7.67175572519084,-2.435114503816794,-1.2366412213740459,928,0,0,13,10,10,9,585
1740329991.9530127,2.078876953125,-0.06466552734375,-9.32381103515625,-7.137404580152672,-2.4198473282442747,-1.3053435114503817,928,0,0,13,10,10,9,585
1740329991.958051,1.99984130859375,-0.11017089843750001,-9.39087158203125,-7.030534351145038,-2.2290076335877864,-1.1603053435114503,928,0,0,13,10,10,9,585
1740329991.9631097,2.2776635742187503,-0.07903564453125,-9.515412597656251,-7.351145038167939,-2.366412213740458,-1.2900763358778626,928,0,0,13,10,10,9,585
1740329991.968148,2.0836669921875,-0.055085449218750006,-9.4124267578125,-7.244274809160306,-1.8931297709923665,-1.1297709923664123,928,0,0,13,10,10,9,585
1740329991.9731863,2.05013671875,-0.026345214843750003,-9.40045166015625,-6.961832061068702,-1.83206106870229,-1.2213740458015268,928,0,0,13,10,10,9,585
1740329991.9782248,2.1986279296875,-0.052690429687500005,-9.41482177734375,-6.809160305343512,-1.717557251908397,-1.3206106870229009,928,0,0,13,10,10,9,585
1740329991.9832633,2.0453466796875,-0.08861572265625,-9.4315869140625,-6.763358778625954,-1.4274809160305344,-1.1450381679389312,928,0,0,13,10,10,9,585
1740329991.9883077,2.14833251953125,-0.052690429687500005,-9.42919189453125,-6.961832061068702,-1.2061068702290076,-1.2290076335877862,928,0,0,12,10,10,9,586
1740329991.993352,2.17228271484375,-0.03592529296875,-9.53936279296875,-6.961832061068702,-1.4809160305343512,-1.2595419847328244,930,0,0,12,10,10,9,586
1740329991.99839,2.0932470703125,-0.023950195312500002,-9.40524169921875,-7.030534351145038,-1.9694656488549618,-1.1297709923664123,930,0,0,12,10,10,9,586
1740329992.0034277,2.11001220703125,-0.0814306640625,-9.381291503906251,-7.137404580152672,-1.9083969465648856,-1.297709923664122,930,0,0,12,10,10,9,586
1740329992.0084648,2.1243823242187503,-0.06945556640625,-9.4603271484375,-7.343511450381679,-1.9541984732824427,-1.4351145038167938,930,0,0,12,10,10,9,586
1740329992.0135024,2.1507275390625002,-0.07424560546875,-9.4794873046875,-7.480916030534351,-2.2061068702290076,-1.2213740458015268,930,0,0,12,10,10,9,586
1740329992.0185463,2.14354248046875,-0.0335302734375,-9.40763671875,-7.557251908396947,-2.3893129770992365,-1.2366412213740459,930,0,0,12,10,10,9,586
1740329992.0235982,2.14354248046875,-0.047900390625000004,-9.35255126953125,-7.702290076335878,-2.3053435114503817,-1.4732824427480915,930,0,0,12,10,10,9,586
1740329992.0286293,2.1986279296875,-0.06945556640625,-9.48667236328125,-9.748091603053435,-2.5114503816793894,-1.297709923664122,930,0,0,12,10,10,9,586
1740329992.0336754,2.212998046875,-0.05987548828125,-9.3453662109375,-8.0,-2.5572519083969465,-1.297709923664122,930,0,0,12,10,10,9,586
1740329992.038713,2.14833251953125,-0.09340576171875001,-9.410031738281251,-7.9465648854961835,-2.5343511450381677,-1.4122137404580153,930,0,0,12,10,10,9,586
1740329992.0437512,2.12677734375,-0.05987548828125,-9.381291503906251,-7.969465648854962,-2.2595419847328246,-1.3282442748091603,930,0,0,12,10,10,9,586
1740329992.0487885,2.1219873046875,-0.00718505859375,-9.41482177734375,-7.748091603053435,-2.2977099236641223,-1.3587786259541985,930,0,0,12,10,10,9,586
1740329992.0538387,2.0381616210937503,-0.052690429687500005,-9.441166992187501,-7.702290076335878,-2.183206106870229,-1.083969465648855,930,0,0,12,10,10,9,586
1740329992.058881,2.0836669921875,-0.06945556640625,-9.513017578125,-7.694656488549619,-2.0839694656488548,-1.2900763358778626,930,0,0,12,10,10,9,586
1740329992.0639322,2.11480224609375,-0.026345214843750003,-9.441166992187501,-7.732824427480916,-2.3435114503816794,-1.251908396946565,930,0,0,12,10,10,9,586
1740329992.068979,2.1794677734375,-0.076640625,-9.35255126953125,-7.755725190839694,-2.5114503816793894,-1.1755725190839694,930,0,0,12,10,10,9,586
1740329992.074017,2.12677734375,-0.06466552734375,-9.436376953125,-7.549618320610687,-2.450381679389313,-1.4351145038167938,930,0,0,12,10,10,9,586
1740329992.0790558,2.136357421875,-0.0143701171875,-9.4220068359375,-7.786259541984733,-2.633587786259542,-1.4351145038167938,930,0,0,12,10,10,9,586
1740329992.0841014,2.117197265625,-0.09819580078125001,-9.39087158203125,-7.732824427480916,-2.854961832061069,-1.297709923664122,930,0,0,12,10,10,9,586
1740329992.089143,2.19623291015625,-0.05748046875,-9.515412597656251,-8.145038167938932,-2.8931297709923665,-1.3435114503816794,930,0,0,11,9,9,8,584
1740329992.0941799,2.13875244140625,-0.08861572265625,-9.402846679687501,-8.320610687022901,-2.9083969465648853,-1.4198473282442747,926,0,0,11,9,9,8,584
1740329992.099219,2.2608984375000003,-0.0143701171875,-9.395661621093751,-8.206106870229007,-3.2900763358778624,-1.450381679389313,926,0,0,11,9,9,8,584
1740329992.1042695,2.10043212890625,-0.050295410156250005,-9.417216796875001,-8.251908396946565,-3.33587786259542,-1.3893129770992367,926,0,0,11,9,9,8,584
1740329992.109308,1.99984130859375,-0.03592529296875,-9.50583251953125,-8.412213740458014,-3.015267175572519,-1.534351145038168,926,0,0,11,9,9,8,584
1740329992.1143453,2.27287353515625,-0.067060546875,-9.22801025390625,-8.305343511450381,-2.8625954198473282,-1.3511450381679388,926,0,0,11,9,9,8,584
1740329992.1193829,2.0836669921875,-0.028740234375,-9.44595703125,-8.290076335877863,-2.931297709923664,-1.4274809160305344,926,0,0,11,9,9,8,584
1740329992.12442,2.08606201171875,0.0,-9.436376953125,-8.412213740458014,-2.9236641221374047,-1.3740458015267176,926,0,0,11,9,9,8,584
1740329992.1294577,2.1507275390625002,-0.05987548828125,-9.501042480468751,-8.259541984732824,-3.0,-1.2671755725190839,926,0,0,11,9,9,8,584
1740329992.1344981,2.117197265625,-0.07424560546875,-9.560917968750001,-8.282442748091603,-2.969465648854962,-1.3358778625954197,926,0,0,11,9,9,8,584
1740329992.1395354,2.13875244140625,-0.03592529296875,-9.61121337890625,-8.282442748091603,-2.595419847328244,-1.3053435114503817,926,0,0,11,9,9,8,584
1740329992.144572,2.10043212890625,-0.06945556640625,-9.513017578125,-8.34351145038168,-2.854961832061069,-1.5038167938931297,926,0,0,11,9,9,8,584
1740329992.1496086,2.1315673828125,-0.06466552734375,-9.43877197265625,-7.877862595419847,-2.5801526717557253,-1.2290076335877862,926,0,0,11,9,9,8,584
1740329992.1546528,2.1603076171875,-0.124541015625,-9.4651171875,-7.580152671755725,-2.366412213740458,-1.2442748091603053,926,0,0,11,9,9,8,584
1740329992.1596909,1.99984130859375,-0.01676513671875,-9.41961181640625,-7.847328244274809,-2.282442748091603,-1.381679389312977,926,0,0,11,9,9,8,584
1740329992.164728,2.1028271484375,0.1484912109375,-9.426796875,-7.580152671755725,-2.366412213740458,-1.2748091603053435,926,0,0,11,9,9,8,584
1740329992.1697652,2.1315673828125,-0.086220703125,-9.49625244140625,-7.977099236641221,-2.2290076335877864,-1.4732824427480915,926,0,0,11,9,9,8,584
1740329992.174802,2.117197265625,0.026345214843750003,-9.402846679687501,-7.3893129770992365,-2.6030534351145036,-1.3435114503816794,926,0,0,11,9,9,8,584
1740329992.1798468,2.10043212890625,-0.01676513671875,-9.48667236328125,-7.351145038167939,-2.8396946564885495,-1.3511450381679388,926,0,0,11,9,9,8,584
1740329992.1848848,2.10522216796875,-0.04071533203125,-9.398056640625,-8.206106870229007,-2.7022900763358777,-1.3129770992366412,926,0,0,11,9,9,8,584
1740329992.189925,2.16270263671875,-0.09580078125000001,-9.515412597656251,-8.19083969465649,-2.7251908396946565,-1.5648854961832062,870,0,0,10,7,8,7,583
1740329992.1949646,2.1674926757812503,-0.045505371093750004,-9.469907226562501,-7.877862595419847,-2.7022900763358777,-1.4198473282442747,870,0,0,10,7,8,7,583
1740329992.2000022,2.26329345703125,-0.0383203125,-9.45793212890625,-7.793893129770993,-3.3282442748091605,-1.2366412213740459,870,0,0,10,7,8,7,583
1740329992.2050395,2.2177880859375003,-0.03113525390625,-9.6902490234375,-8.244274809160306,-3.1603053435114505,-1.2442748091603053,870,0,0,10,7,8,7,583
1740329992.2100768,2.0142114257812502,-0.07424560546875,-9.4651171875,-9.748091603053435,-3.5572519083969465,-1.4122137404580153,870,0,0,10,7,8,7,583
1740329992.2151155,2.2872436523437503,-0.055085449218750006,-9.49625244140625,-7.755725190839694,-3.2213740458015265,-1.3893129770992367,870,0,0,10,7,8,7,583
1740329992.2201743,2.17707275390625,-0.10059082031250001,-9.4507470703125,-8.114503816793894,-2.763358778625954,-1.4274809160305344,870,0,0,10,7,8,7,583
1740329992.2252092,2.11001220703125,-0.023950195312500002,-9.417216796875001,-7.465648854961832,-3.450381679389313,-1.4045801526717556,870,0,0,10,7,8,7,583
1740329992.230235,2.0932470703125,-0.03113525390625,-9.63755859375,-8.419847328244275,-3.267175572519084,-1.3358778625954197,870,0,0,10,7,8,7,583
1740329992.2352626,2.1315673828125,-0.03113525390625,-9.48188232421875,-8.793893129770993,-3.0076335877862594,-1.3206106870229009,870,0,0,10,7,8,7,583
1740329992.240301,2.19623291015625,-0.050295410156250005,-9.30465087890625,-7.320610687022901,-2.954198473282443,-1.213740458015267,870,0,0,10,7,8,7,583
1740329992.2453387,2.1219873046875,-0.011975097656250001,-9.477092285156251,-7.198473282442748,-2.6946564885496183,-1.2595419847328244,870,0,0,10,7,8,7,583
1740329992.250388,2.1076171875000003,-0.0383203125,-9.381291503906251,-7.603053435114504,-3.2595419847328246,-1.4427480916030535,870,0,0,10,7,8,7,583
1740329992.2554264,2.2273681640625003,-0.07424560546875,-9.42440185546875,-7.870229007633588,-3.549618320610687,-1.450381679389313,870,0,0,10,7,8,7,583
1740329992.2604644,2.10522216796875,-0.06466552734375,-9.3645263671875,-7.770992366412214,-2.7480916030534353,-1.2671755725190839,870,0,0,10,7,8,7,583
1740329992.2655017,2.2752685546875,-0.0047900390625,-9.3118359375,-7.129770992366412,-2.0916030534351147,-1.3129770992366412,870,0,0,10,7,8,7,583
1740329992.27054,2.0812719726562503,-0.04071533203125,-9.4651171875,-6.740458015267175,-2.122137404580153,-1.2290076335877862,870,0,0,10,7,8,7,583
1740329992.2755775,2.08606201171875,-0.01676513671875,-9.378896484375,-6.885496183206107,-1.5877862595419847,-0.9618320610687023,870,0,0,10,7,8,7,583
1740329992.280615,2.1028271484375,0.0047900390625,-9.3932666015625,-6.908396946564886,-1.5572519083969465,-1.0610687022900764,870,0,0,10,7,8,7,583
1740329992.285685,2.11959228515625,-0.0143701171875,-9.44595703125,-6.488549618320611,-1.7938931297709924,-1.0763358778625953,870,0,0,10,7,8,7,583
1740329992.2907274,2.1219873046875,-0.055085449218750006,-9.3836865234375,-6.0458015267175576,-0.08396946564885496,-1.2595419847328244,691,0,0,8,6,7,6,586
1740329992.295757,2.10043212890625,-0.045505371093750004,-9.4890673828125,-6.00763358778626,-2.2442748091603053,-1.0381679389312977,691,0,0,8,6,7,6,586
1740329992.3007948,2.22976318359375,-0.0622705078125,-9.48667236328125,-6.1603053435114505,-3.900763358778626,-1.015267175572519,691,0,0,8,6,7,6,586
1740329992.3058324,2.059716796875,-0.0335302734375,-9.436376953125,-6.3816793893129775,-1.8702290076335877,-1.1450381679389312,691,0,0,8,6,7,6,586
1740329992.310893,2.2465283203125,-0.028740234375,-9.328601074218751,-6.32824427480916,-1.7251908396946565,-1.251908396946565,691,0,0,8,6,7,6,586
1740329992.3159323,2.05732177734375,-0.055085449218750006,-9.469907226562501,-3.9923664122137406,-2.66412213740458,-1.213740458015267,691,0,0,8,6,7,6,586
1740329992.3209755,2.1219873046875,-0.076640625,-9.620793457031251,-7.8320610687022905,-1.916030534351145,-1.297709923664122,691,0,0,8,6,7,6,586
1740329992.3260128,2.04295166015625,-0.05987548828125,-9.5034375,-7.129770992366412,-2.877862595419847,-1.2061068702290076,691,0,0,8,6,7,6,586
1740329992.331051,2.136357421875,-0.05987548828125,-9.52499267578125,-8.106870229007633,-3.0839694656488548,-1.4732824427480915,691,0,0,8,6,7,6,586
1740329992.3360872,2.1579125976562503,-0.0383203125,-9.39087158203125,-8.038167938931299,-3.1068702290076335,-1.450381679389313,691,0,0,8,6,7,6,586
1740329992.341124,2.1076171875000003,-0.12693603515625002,-9.48188232421875,-8.282442748091603,-2.6946564885496183,-1.4580152671755726,691,0,0,8,6,7,6,586
1740329992.3461604,2.07648193359375,-0.00718505859375,-9.455537109375001,-8.694656488549619,-2.1068702290076335,-1.3053435114503817,691,0,0,8,6,7,6,586
1740329992.3511977,2.07648193359375,-0.03113525390625,-9.2399853515625,-7.572519083969466,-1.5725190839694656,-1.3206106870229009,691,0,0,8,6,7,6,586
1740329992.3562334,2.07648193359375,-0.0431103515625,-9.45314208984375,-6.854961832061068,-3.1068702290076335,-1.2061068702290076,691,0,0,8,6,7,6,586
1740329992.3612692,2.1698876953125,-0.14130615234375002,-9.64474365234375,-8.786259541984732,-2.687022900763359,-1.381679389312977,691,0,0,8,6,7,6,586
1740329992.3663146,2.11959228515625,-0.06945556640625,-9.441166992187501,-8.183206106870228,-3.16793893129771,-1.3358778625954197,691,0,0,8,6,7,6,586
1740329992.3713977,2.06690185546875,0.12214599609375,-9.36931640625,-8.80916030534351,-3.282442748091603,-1.465648854961832,691,0,0,8,6,7,6,586
1740329992.3764558,2.15312255859375,-0.01676513671875,-9.223220214843751,-8.786259541984732,-3.618320610687023,-1.3587786259541985,691,0,0,8,6,7,6,586
1740329992.3814938,2.0908520507812502,-0.0814306640625,-9.4220068359375,-8.877862595419847,-3.33587786259542,-1.5725190839694656,691,0,0,8,6,7,6,586
1740329992.3865314,2.10522216796875,-0.0143701171875,-9.41482177734375,-8.679389312977099,-5.847328244274809,-1.5648854961832062,691,0,0,8,6,7,6,586
1740329992.391788,2.02379150390625,-0.086220703125,-9.48427734375,-9.84732824427481,-3.427480916030534,-1.5419847328244274,0,0,0,6,6,5,5,583
1740329992.3968384,2.02379150390625,-0.01916015625,-9.3166259765625,-9.404580152671755,-4.106870229007634,-1.6641221374045803,0,0,0,6,6,5,5,583
1740329992.4018767,2.136357421875,-0.06945556640625,-9.230405273437501,-9.01526717557252,-3.801526717557252,-1.5877862595419847,0,0,0,6,6,5,5,583
1740329992.4069152,2.0932470703125,-0.10298583984375001,-9.436376953125,-9.312977099236642,-3.1374045801526718,-1.6564885496183206,0,0,0,6,6,5,5,583
1740329992.4119532,2.1219873046875,-0.055085449218750006,-9.4220068359375,-10.061068702290076,-3.2519083969465647,-2.045801526717557,0,0,0,6,6,5,5,583
1740329992.41699,2.11480224609375,0.009580078125,-9.5034375,-8.694656488549619,-2.2595419847328246,-1.618320610687023,0,0,0,6,6,5,5,583
1740329992.4220529,1.9902612304687501,-0.1197509765625,-8.835227050781251,-4.801526717557252,-1.9389312977099236,-1.0763358778625953,0,0,0,6,6,5,5,583
1740329992.4270887,2.2273681640625003,-0.0814306640625,-9.263935546875,-7.67175572519084,-1.4809160305343512,-1.0610687022900764,0,0,0,6,6,5,5,583
1740329992.4321158,2.20341796875,-0.00239501953125,-9.417216796875001,-6.984732824427481,-2.5343511450381677,-1.3053435114503817,0,0,0,6,6,5,5,583
1740329992.437179,2.2441333007812503,0.01676513671875,-9.754914550781251,-8.84732824427481,-1.5267175572519085,-1.3435114503816794,0,0,0,6,6,5,5,583
1740329992.4422355,2.11959228515625,-0.055085449218750006,-9.263935546875,-7.068702290076335,-2.3740458015267176,-1.251908396946565,0,0,0,6,6,5,5,583
1740329992.447274,2.117197265625,-0.0814306640625,-9.381291503906251,-6.770992366412214,-3.183206106870229,-1.366412213740458,0,0,0,6,6,5,5,583
1740329992.4523115,2.2848486328125,-0.055085449218750006,-9.43877197265625,-8.34351145038168,-1.5114503816793894,-1.1908396946564885,0,0,0,6,6,5,5,583
1740329992.4573495,2.10043212890625,-0.03592529296875,-9.10825927734375,-7.229007633587786,-2.122137404580153,-1.0916030534351144,0,0,0,6,6,5,5,583
1740329992.4623883,2.07169189453125,-0.03113525390625,-9.398056640625,-7.282442748091603,-1.251908396946565,-1.099236641221374,0,0,0,6,6,5,5,583
1740329992.4674277,2.14354248046875,0.0,-9.493857421875001,-5.893129770992366,-0.06870229007633588,-1.1297709923664123,0,0,0,6,6,5,5,583
1740329992.4724898,2.11001220703125,-0.00239501953125,-9.3453662109375,-7.66412213740458,-2.2290076335877864,-1.282442748091603,0,0,0,6,6,5,5,583
1740329992.4775279,2.12677734375,0.07424560546875,-9.48188232421875,-7.694656488549619,-1.8854961832061068,-1.1755725190839694,0,0,0,6,6,5,5,583
1740329992.482789,2.1076171875000003,-0.04071533203125,-9.402846679687501,-7.885496183206107,-2.2213740458015265,-1.282442748091603,0,0,0,6,6,5,5,583
1740329992.4878335,2.0980371093750003,0.10059082031250001,-9.48667236328125,-8.114503816793894,-2.427480916030534,-1.4122137404580153,0,0,0,4,3,4,3,582
1740329992.492861,1.99265625,-0.07903564453125,-9.4507470703125,-8.183206106870228,-2.6259541984732824,-1.4885496183206106,0,0,0,4,3,4,3,582
1740329992.4978971,2.18665283203125,-0.14609619140625002,-9.469907226562501,-8.076335877862595,-3.0610687022900764,-1.4961832061068703,0,0,0,4,3,4,3,582
1740329992.5029342,2.1339624023437502,0.00718505859375,-9.38608154296875,-7.824427480916031,-3.0610687022900764,-1.5648854961832062,0,0,0,4,3,4,3,582
1740329992.5079713,2.13875244140625,0.02155517578125,-9.42440185546875,-7.694656488549619,-3.0,-1.3053435114503817,0,0,0,4,3,4,3,582
1740329992.5130086,2.0261865234375,-0.04071533203125,-9.37650146484375,-7.267175572519084,-2.549618320610687,-1.1908396946564885,0,0,0,4,3,4,3,582
