timestamp,accel_x_m_s2,accel_y_m_s2,accel_z_m_s2,gyro_x_dps,gyro_y_dps,gyro_z_dps,fsr1_value,fsr2_value,fsr3_value
1739816976.2256784,1.8273999023437502,-4.99840576171875,-7.941884765625001,-126.70229007633588,-1.717557251908397,1.2061068702290076,1,263,1
1739816976.2370849,1.85853515625,-5.3217333984375,-7.788603515625001,-121.09160305343511,-6.152671755725191,-6.297709923664122,1,263,1
1739816976.248318,1.7124389648437501,-8.48076416015625,-6.883286132812501,-95.3206106870229,-8.82442748091603,-11.16793893129771,1,263,1
1739816976.2595825,1.7771044921875,-4.84512451171875,-7.7454931640625,-122.37404580152672,-11.32824427480916,-16.18320610687023,1,263,1
1739816976.2707992,1.7675244140625002,-1.34360595703125,-9.13699951171875,-161.9618320610687,-11.068702290076336,-12.80916030534351,1,263,1
1739816976.2820027,1.9543359375,-5.36484375,-7.776628417968751,-153.9236641221374,-10.709923664122137,-18.091603053435115,1,263,1
1739816976.2932131,1.7675244140625002,-4.9433203125,-7.8939843750000005,-158.19847328244273,-18.931297709923665,-26.076335877862597,1,263,1
1739816976.3044224,1.6094531250000002,-4.948110351562501,-8.497529296875001,-160.16030534351145,-10.404580152671755,-49.47328244274809,0,32,0
1739816976.3156304,0.03592529296875,-3.06322998046875,-8.969348144531251,-140.6793893129771,-40.62595419847328,-25.396946564885496,0,32,0
1739816976.3268378,2.36867431640625,-3.9877075195312504,-8.1670166015625,-166.6793893129771,-29.885496183206108,-34.847328244274806,0,32,0
1739816976.3380735,2.4836352539062503,-3.0919702148437502,-9.01245849609375,-175.6259541984733,-31.17557251908397,-9.969465648854962,0,32,0
1739816976.3495185,3.25004150390625,-2.52195556640625,-7.575446777343751,-114.52671755725191,-15.15267175572519,5.862595419847328,0,32,0
1739816976.3621674,1.13763427734375,-2.50279541015625,-10.6290966796875,-42.61068702290076,-17.82442748091603,0.6106870229007634,0,32,0
1739816976.3747842,1.53520751953125,-2.46447509765625,-9.27112060546875,-87.90076335877863,-10.305343511450381,8.587786259541986,0,32,0
1739816976.3874018,1.8489550781250002,-1.427431640625,-9.441166992187501,-109.61832061068702,-1.6412213740458015,14.358778625954198,0,32,0
1739816976.4000165,2.0836669921875,-1.8345849609375,-9.074729003906251,-126.78625954198473,1.3129770992366412,12.557251908396946,0,32,0
1739816976.4126315,1.76512939453125,-3.1518457031250002,-9.39087158203125,-118.18320610687023,1.7633587786259541,0.7633587786259542,0,0,0
1739816976.4252496,1.46335693359375,-2.83809814453125,-9.43877197265625,-98.3206106870229,-2.4580152671755724,-0.46564885496183206,0,0,0
1739816976.4378617,1.657353515625,-2.42136474609375,-9.1729248046875,-103.23664122137404,19.259541984732824,2.198473282442748,0,0,0
1739816976.4504917,1.43940673828125,-2.60817626953125,-9.3118359375,-84.22900763358778,1.83206106870229,-0.6793893129770993,0,0,0
1739816976.4631898,1.3555810546875,-1.8609301757812502,-9.793234863281251,-60.030534351145036,0.31297709923664124,-2.5343511450381677,0,0,0
1739816976.4758282,1.6645385742187502,-1.39869140625,-9.740544433593751,-34.74809160305343,-0.2595419847328244,-1.5419847328244274,0,0,0
1739816976.4884474,1.6094531250000002,-1.4226416015625,-9.754914550781251,-16.33587786259542,0.3969465648854962,-1.7786259541984732,0,0,0
1739816976.5011148,1.76033935546875,-1.19990478515625,-9.635163574218751,-5.4961832061068705,2.068702290076336,0.183206106870229,0,0,0
1739816976.5137475,1.5567626953125,-1.11847412109375,-9.350156250000001,-5.641221374045801,-0.22137404580152673,1.4427480916030535,0,0,0
1739816976.5263681,1.83697998046875,-1.101708984375,-9.254355468750001,-10.351145038167939,-0.48091603053435117,0.8244274809160306,0,0,0
1739816976.5390806,1.6956738281250001,-1.30049560546875,-9.29507080078125,-16.671755725190838,-1.7633587786259541,-0.7557251908396947,0,0,0
1739816976.55216,1.676513671875,-1.4130615234375001,-9.42440185546875,-14.450381679389313,-2.1603053435114505,-1.3206106870229009,0,0,0
1739816976.563804,1.5376025390625,-1.24541015625,-9.45793212890625,-12.49618320610687,-1.7709923664122138,-1.0534351145038168,0,0,0
1739816976.5750687,1.7507592773437501,-1.35797607421875,-9.44356201171875,-11.381679389312977,-1.7557251908396947,-1.6030534351145038,0,0,0
1739816976.5863824,1.71722900390625,-1.1639794921875,-9.51062255859375,-11.893129770992367,-2.0763358778625953,-1.5114503816793894,0,0,0
1739816976.597625,1.72680908203125,-1.2214599609375,-9.536967773437501,-11.358778625954198,-2.145038167938931,-1.6717557251908397,0,0,0
1739816976.608869,1.70525390625,-1.19990478515625,-9.378896484375,-9.381679389312977,-2.198473282442748,-1.3435114503816794,0,0,0
1739816976.620099,1.7124389648437501,-1.09452392578125,-9.42919189453125,-7.259541984732825,-2.2595419847328246,-1.534351145038168,0,0,0
1739816976.6313426,1.7004638671875,-1.2070898437500002,-9.38608154296875,-5.351145038167939,-3.877862595419847,-1.2290076335877862,0,0,0
1739816976.6425886,1.76512939453125,-1.16637451171875,-9.374106445312501,-2.4885496183206106,-1.4885496183206106,-0.8091603053435115,0,0,0
1739816976.6538663,1.6860937500000002,-1.18074462890625,-9.42440185546875,1.16793893129771,-0.916030534351145,-0.42748091603053434,0,0,0
1739816976.6651437,1.6908837890625001,-1.22385498046875,-9.501042480468751,1.5267175572519085,-0.9465648854961832,-0.37404580152671757,0,0,0
1739816976.6763892,1.55197265625,-1.2669653320312502,-9.474697265625,1.9465648854961832,-1.465648854961832,-0.7251908396946565,0,0,0
1739816976.6876247,1.7962646484375,-1.14242431640625,-9.45314208984375,2.9236641221374047,-1.297709923664122,-1.0381679389312977,0,0,0
1739816976.6988714,1.6908837890625001,-1.29091552734375,-9.433981933593751,2.969465648854962,-1.1984732824427482,-0.6717557251908397,0,0,0
1739816976.7101278,1.68848876953125,-1.29091552734375,-9.35255126953125,1.984732824427481,-0.8320610687022901,-0.5038167938931297,0,0,0
1739816976.7213738,1.72680908203125,-1.32444580078125,-9.2399853515625,1.015267175572519,-1.099236641221374,-0.4580152671755725,0,0,0
1739816976.7326329,1.7411791992187502,-1.3555810546875,-9.433981933593751,0.48854961832061067,-1.4122137404580153,-0.9694656488549618,0,0,0
1739816976.7438827,1.7675244140625002,-1.389111328125,-9.441166992187501,1.0610687022900764,-1.1297709923664123,-0.6030534351145038,0,0,0
1739816976.7556474,1.73638916015625,-1.3412109375,-9.3549462890625,4.404580152671755,-0.9083969465648855,0.07633587786259542,0,0,0
1739816976.768297,1.7890795898437502,-1.52083740234375,-9.60642333984375,8.290076335877863,1.8091603053435115,1.0763358778625953,0,0,0
1739816976.7809482,1.7124389648437501,-1.3843212890625,-9.47230224609375,17.442748091603054,1.1603053435114503,2.351145038167939,0,0,0
1739816976.7935958,1.80823974609375,-1.52562744140625,-9.35255126953125,24.763358778625953,0.06870229007633588,3.122137404580153,0,0,0
1739816976.8062654,1.68848876953125,-1.66693359375,-9.426796875,31.221374045801525,1.3206106870229009,2.267175572519084,0,0,0
1739816976.818912,1.5926879882812501,-1.6334033203125,-9.26633056640625,21.450381679389313,1.5114503816793894,2.6946564885496183,0,0,0
1739816976.8315594,1.7675244140625002,-1.5567626953125,-9.4315869140625,19.85496183206107,0.21374045801526717,3.618320610687023,0,0,0
1739816976.8442066,1.70525390625,-1.56873779296875,-9.4651171875,30.46564885496183,0.9770992366412213,1.5267175572519085,0,0,0
1739816976.8569558,1.7459692382812502,-1.9639160156250002,-9.0196435546875,-0.17557251908396945,-1.3129770992366412,-0.48091603053435117,0,0,0
1739816976.8701992,1.80344970703125,-1.8441650390625002,-9.410031738281251,0.1450381679389313,-0.8396946564885496,0.4961832061068702,0,0,0
1739816976.8841753,1.76512939453125,-1.85853515625,-9.374106445312501,10.641221374045802,0.06870229007633588,1.4045801526717556,0,0,0
1739816976.899342,1.829794921875,-1.97589111328125,-9.647138671875,21.64885496183206,2.954198473282443,2.045801526717557,0,0,0
1739816976.9120135,1.77470947265625,-2.078876953125,-8.8855224609375,16.916030534351144,1.534351145038168,1.6106870229007633,0,0,0
1739816976.92464,1.79865966796875,-2.07648193359375,-9.201665039062501,1.015267175572519,-1.083969465648855,0.3893129770992366,0,0,0
1739816976.9373,1.9734960937500001,-1.8657202148437502,-9.24238037109375,6.251908396946565,-0.2748091603053435,1.0,0,0,0
1739816976.9499495,1.6956738281250001,-2.0812719726562503,-9.33818115234375,10.625954198473282,0.08396946564885496,1.5877862595419847,0,0,0
1739816976.9606278,1.8226098632812502,-2.2944287109375003,-9.321416015625001,9.931297709923664,-0.04580152671755725,1.3358778625954197,0,0,0
1739816976.9707296,1.81302978515625,-2.1794677734375,-9.2399853515625,9.458015267175572,0.2900763358778626,1.3282442748091603,0,0,0
1739816976.980831,1.7411791992187502,-2.117197265625,-9.1154443359375,5.091603053435114,1.9236641221374047,2.648854961832061,0,0,0
1739816976.990931,1.7962646484375,-2.2441333007812503,-8.92144775390625,-1.0763358778625953,-0.8702290076335878,2.2213740458015265,0,0,0
1739816977.0010395,1.74357421875,-2.66086669921875,-9.2351953125,1.633587786259542,-1.1603053435114503,0.3893129770992366,0,0,0
1739816977.0111766,1.8321899414062501,-2.19144287109375,-9.0675439453125,-2.717557251908397,-1.2366412213740459,0.04580152671755725,0,0,0
1739816977.0213146,1.7627343750000002,-2.002236328125,-9.1920849609375,-5.3816793893129775,-2.0381679389312977,-0.33587786259541985,0,0,0
1739816977.0314543,1.82021484375,-2.1507275390625002,-9.216035156250001,-3.732824427480916,-2.0,-0.5038167938931297,0,0,0
1739816977.0415604,1.8273999023437502,-2.2465283203125,-9.196875,-5.106870229007634,-2.0763358778625953,-0.8320610687022901,0,0,0
1739816977.0517428,1.85135009765625,-2.29682373046875,-9.21843017578125,-5.717557251908397,-2.1068702290076335,-0.648854961832061,0,0,0
1739816977.0642717,1.68848876953125,-2.232158203125,-9.24717041015625,-5.8396946564885495,-2.351145038167939,-0.6335877862595419,0,0,0
1739816977.07694,1.92799072265625,-2.1842578125000003,-9.050778808593751,-5.9541984732824424,-2.1526717557251906,-0.7480916030534351,0,0,0
1739816977.089599,1.7579443359375,-2.2561083984375,-9.04598876953125,-6.458015267175573,-2.183206106870229,-1.0534351145038168,0,0,0
1739816977.1022577,1.6860937500000002,-2.2177880859375003,-9.12741943359375,-6.67175572519084,-2.2213740458015265,-1.015267175572519,0,0,0
1739816977.114913,1.88488037109375,-2.22497314453125,-9.072333984375,-6.885496183206107,-2.4580152671755724,-1.7404580152671756,0,0,0
1739816977.127593,1.7771044921875,-2.16270263671875,-9.096284179687501,-17.35114503816794,-2.954198473282443,-2.0381679389312977,0,0,0
1739816977.1405709,1.85135009765625,-2.1507275390625002,-9.275910644531251,-12.473282442748092,-2.145038167938931,-0.7404580152671756,0,0,0
1739816977.1542654,1.85135009765625,-1.868115234375,-9.089099121093751,-13.755725190839694,-1.7099236641221374,2.16793893129771,0,0,0
1739816977.1655674,1.85614013671875,-1.9471508789062502,-9.20406005859375,-18.610687022900763,-1.083969465648855,2.7480916030534353,0,0,0
1739816977.1768284,1.829794921875,-2.4069946289062503,-9.45314208984375,-9.038167938931299,-1.5572519083969465,1.1221374045801527,0,0,0
1739816977.1880667,1.8633251953125,-2.1243823242187503,-9.340576171875,-9.114503816793894,-0.9236641221374046,3.5267175572519083,0,0,0
1739816977.1993022,1.88488037109375,-1.85135009765625,-9.410031738281251,-7.137404580152672,-0.916030534351145,5.702290076335878,0,0,0
1739816977.2105722,1.96152099609375,-2.4956103515625,-9.06275390625,-0.21374045801526717,-1.1068702290076335,2.2061068702290076,0,0,0
1739816977.2218134,1.9208056640625002,-2.0381616210937503,-9.170529785156251,-4.236641221374046,-1.6870229007633588,1.4809160305343512,0,0,0
1739816977.2330835,1.8321899414062501,-2.42615478515625,-8.9286328125,-8.15267175572519,-1.9083969465648856,0.9770992366412213,0,0,0
1739816977.2443197,1.8609301757812502,-2.0932470703125,-9.072333984375,-12.358778625954198,-2.4580152671755724,1.816793893129771,0,0,0
1739816977.2559218,1.868115234375,-2.06211181640625,-9.06275390625,-17.30534351145038,-2.1297709923664123,1.3358778625954197,0,0,0
1739816977.2685962,1.9687060546875002,-2.2537133789062502,-9.103469238281251,-19.198473282442748,-2.0610687022900764,2.5267175572519083,0,0,0
1739816977.2812529,1.8657202148437502,-2.2872436523437503,-9.273515625,-21.12213740458015,-2.618320610687023,1.0305343511450382,0,0,0
1739816977.2938998,1.9902612304687501,-2.22497314453125,-9.44595703125,-21.328244274809162,-2.6259541984732824,1.1526717557251909,0,0,0
1739816977.3065856,1.7866845703125,-2.40220458984375,-9.201665039062501,-22.717557251908396,-2.312977099236641,1.8091603053435115,0,0,0
1739816977.3192456,1.9878662109375,-2.19623291015625,-9.223220214843751,-21.870229007633586,-2.404580152671756,1.7938931297709924,0,0,0
1739816977.3318903,1.9591259765625002,-1.35797607421875,-9.42919189453125,-21.68702290076336,-2.763358778625954,0.5114503816793893,0,0,0
1739816977.3445435,1.7890795898437502,-1.542392578125,-9.216035156250001,-22.885496183206108,-1.7099236641221374,3.4122137404580153,0,0,0
1739816977.3572135,1.8226098632812502,-2.2752685546875,-9.3453662109375,-25.3206106870229,-2.5114503816793894,2.5419847328244276,0,0,0
1739816977.3698585,1.9495458984375,-2.56506591796875,-9.314230957031251,-20.03053435114504,-3.0610687022900764,-0.1297709923664122,0,0,0
1739816977.3825042,1.81781982421875,-1.56873779296875,-9.2399853515625,-25.61832061068702,-2.7022900763358777,0.8854961832061069,0,0,0
1739816977.395147,1.8729052734375,-2.22018310546875,-9.48188232421875,-22.03053435114504,-1.984732824427481,-2.427480916030534,0,0,0
1739816977.4078274,1.6908837890625001,-1.7555493164062501,-9.36692138671875,-16.80916030534351,-3.0,-1.8931297709923665,0,0,0
1739816977.4204776,1.92799072265625,-1.7627343750000002,-9.28070068359375,-14.007633587786259,-2.7557251908396947,-1.717557251908397,0,0,0
1739816977.4331543,1.7004638671875,-1.791474609375,-9.28070068359375,-11.427480916030534,-2.50381679389313,-1.083969465648855,0,0,0
1739816977.445798,1.9854711914062502,-1.81781982421875,-9.27112060546875,-10.641221374045802,-3.7557251908396947,-0.015267175572519083,0,0,0
1739816977.4584806,1.83697998046875,-1.6429833984375002,-9.49625244140625,-12.908396946564885,-1.2366412213740459,0.007633587786259542,0,0,0
1739816977.4711483,1.97110107421875,-2.11959228515625,-9.436376953125,-2.732824427480916,-1.3282442748091603,0.6259541984732825,0,0,0
1739816977.483819,1.8657202148437502,-1.9208056640625002,-9.21843017578125,3.7022900763358777,-0.9236641221374046,0.5343511450381679,0,0,0
1739816977.4964788,1.9519409179687501,-1.7962646484375,-9.33099609375,3.480916030534351,-1.4427480916030535,0.2900763358778626,0,0,0
1739816977.509195,1.79865966796875,-1.8441650390625002,-9.48188232421875,2.564885496183206,-1.366412213740458,0.07633587786259542,0,0,0
1739816977.5218446,1.79865966796875,-1.91841064453125,-9.25675048828125,0.42748091603053434,-1.5725190839694656,-0.16030534351145037,0,0,0
1739816977.5344865,1.9687060546875002,-1.8824853515625002,-9.314230957031251,1.9465648854961832,-1.1221374045801527,0.48091603053435117,0,0,0
1739816977.5471454,1.88967041015625,-1.8776953125,-9.34776123046875,1.6106870229007633,-1.0076335877862594,1.4885496183206106,0,0,0
1739816977.5598087,1.7028588867187502,-1.57352783203125,-9.263935546875,-5.473282442748092,-1.16793893129771,2.4198473282442747,0,0,0
1739816977.5724518,1.6956738281250001,-2.3519091796875,-9.12741943359375,-3.8091603053435112,-1.5267175572519085,2.2290076335877864,0,0,0
1739816977.5850964,1.85853515625,-1.7387841796875,-9.321416015625001,-8.458015267175572,-1.465648854961832,3.8702290076335877,0,0,0
1739816977.597739,1.82021484375,-1.9519409179687501,-9.3118359375,-9.145038167938932,-1.4122137404580153,1.8702290076335877,0,0,0
1739816977.6104121,1.92320068359375,-1.91841064453125,-9.225615234375,-3.877862595419847,-1.2061068702290076,3.801526717557252,0,0,0
1739816977.6230578,1.71722900390625,-1.85853515625,-9.44356201171875,6.778625954198473,-0.20610687022900764,3.816793893129771,0,0,0
1739816977.6356988,1.9543359375,-1.8537451171875001,-9.433981933593751,19.519083969465647,0.7633587786259542,5.809160305343512,0,0,0
1739816977.6483388,1.68848876953125,-1.40108642578125,-10.32971923828125,66.16793893129771,5.412213740458015,32.12977099236641,0,0,0
1739816977.6609955,0.89813232421875,0.87418212890625,-9.244775390625,98.64885496183206,2.8931297709923665,13.702290076335878,0,0,0
1739816977.6736832,2.3974145507812503,-3.0416748046875,-7.73830810546875,40.17557251908397,4.152671755725191,16.68702290076336,0,0,0
1739816977.6863618,2.26808349609375,-2.5938061523437503,-9.1585546875,38.717557251908396,5.145038167938932,13.0,0,0,0
1739816977.6990364,1.7004638671875,-2.806962890625,-9.170529785156251,22.015267175572518,2.381679389312977,7.351145038167939,0,0,0
1739816977.7118347,1.68848876953125,-2.8165429687500003,-9.1537646484375,23.572519083969464,2.3282442748091605,1.251908396946565,3,3,468
1739816977.7244835,1.9854711914062502,-3.4631982421875,-8.83283203125,35.33587786259542,-0.5267175572519084,-7.267175572519084,3,3,468
1739816977.737145,1.92799072265625,-3.3314721679687502,-8.931027832031251,42.55725190839695,-4.259541984732825,-4.4961832061068705,3,3,468
1739816977.7510045,1.9734960937500001,-2.9027636718750003,-9.148974609375001,38.14503816793893,-3.6259541984732824,-2.954198473282443,3,3,468
1739816977.7630234,1.2166699218750001,-2.4668701171875003,-8.03529052734375,37.45038167938932,7.404580152671755,-0.6946564885496184,3,3,468
1739816977.7742658,1.50167724609375,-3.1039453125,-8.99329833984375,31.129770992366414,5.587786259541985,-0.5267175572519084,3,3,468
1739816977.7854993,2.04295166015625,-3.4152978515625003,-8.48076416015625,42.23664122137404,4.305343511450381,-5.122137404580153,3,3,468
1739816977.7967317,1.96631103515625,-3.50391357421875,-8.75379638671875,44.98473282442748,0.31297709923664124,-5.435114503816794,3,3,468
1739816977.807963,2.0357666015625,-3.5446289062500003,-8.765771484375,49.52671755725191,-0.5419847328244275,-2.4885496183206106,5,5,732
1739816977.8191936,1.8154248046875001,-3.6045043945312503,-8.617280273437501,46.534351145038165,-0.6717557251908397,1.5419847328244274,5,5,732
1739816977.8304243,1.99984130859375,-3.61408447265625,-8.60530517578125,43.595419847328245,-0.06870229007633588,1.6030534351145038,5,5,732
1739816977.8416543,2.08606201171875,-3.77215576171875,-8.550219726562501,38.37404580152672,-2.595419847328244,-0.9465648854961832,5,5,732
1739816977.8528855,1.9591259765625002,-3.9182519531250004,-8.401728515625,26.81679389312977,-4.66412213740458,-3.5572519083969465,5,5,732
1739816977.8648024,1.9519409179687501,-3.79610595703125,-8.68673583984375,19.221374045801525,-4.7251908396946565,-2.4580152671755724,5,5,732
1739816977.8774562,1.9136206054687501,-3.6907250976562502,-8.70589599609375,11.564885496183207,-5.488549618320611,-5.786259541984733,5,5,732
1739816977.8901381,1.91841064453125,-3.956572265625,-8.6268603515625,5.6106870229007635,-6.916030534351145,-5.152671755725191,5,5,732
1739816977.9028926,1.839375,-3.554208984375,-9.254355468750001,24.48854961832061,-1.2442748091603053,1.6030534351145038,5,5,732
1739816977.9155452,1.906435546875,-3.94938720703125,-8.849597167968751,48.57251908396947,2.564885496183206,8.511450381679388,6,6,826
1739816977.928193,1.88488037109375,-4.0284228515625005,-8.8855224609375,49.725190839694655,0.5114503816793893,4.824427480916031,6,6,826
1739816977.940857,2.069296875,-4.0284228515625005,-8.497529296875001,42.32824427480916,0.45038167938931295,2.9770992366412212,6,6,826
1739816977.9535065,1.88967041015625,-4.50024169921875,-8.557404785156251,40.62595419847328,-1.0687022900763359,2.7938931297709924,6,6,826
1739816977.966236,1.7483642578125,-4.581672363281251,-8.3155078125,45.221374045801525,-0.2595419847328244,1.8549618320610688,6,6,826
1739816977.9788904,2.040556640625,-4.581672363281251,-8.33466796875,50.70992366412214,-1.8625954198473282,2.763358778625954,6,6,826
1739816977.9915442,1.8920654296875001,-4.89781494140625,-8.23168212890625,47.69465648854962,-1.4351145038167938,1.0916030534351144,6,6,826
1739816978.0041947,1.88488037109375,-4.837939453125,-9.201665039062501,74.3206106870229,2.8091603053435112,8.595419847328245,6,6,826
1739816978.0168464,1.638193359375,-5.01756591796875,-8.54782470703125,111.3587786259542,2.648854961832061,8.664122137404581,6,6,849
1739816978.029502,2.0453466796875,-5.187612304687501,-8.452023925781251,152.95419847328245,13.648854961832061,28.137404580152673,6,6,849
1739816978.042148,2.4381298828125,-5.53010009765625,-7.7071728515625,165.98473282442748,17.18320610687023,27.595419847328245,6,6,849
1739816978.0548112,1.77949951171875,-5.83666259765625,-7.386240234375,173.31297709923663,13.84732824427481,22.53435114503817,6,6,849
1739816978.0674753,1.76512939453125,-6.24860595703125,-7.20661376953125,179.4732824427481,8.50381679389313,11.83206106870229,6,6,849
1739816978.0801501,1.96152099609375,-6.318061523437501,-7.12039306640625,184.35114503816794,6.00763358778626,10.427480916030534,6,6,849
1739816978.0928047,1.5950830078125,-6.844965820312501,-7.12518310546875,194.7175572519084,4.412213740458015,10.900763358778626,6,6,849
1739816978.1054578,1.6046630859375002,-7.04854248046875,-6.823410644531251,216.5114503816794,11.038167938931299,12.603053435114504,6,6,849
1739816978.1181045,2.15312255859375,-7.2353540039062505,-6.02347412109375,211.06106870229007,12.893129770992367,12.366412213740459,6,7,852
1739816978.130752,1.7459692382812502,-7.656877441406251,-5.513334960937501,202.70229007633588,4.801526717557252,8.938931297709924,6,7,852
1739816978.1434317,1.8753002929687501,-7.95146484375,-5.0199609375000005,172.45801526717557,3.0,6.320610687022901,6,7,852
1739816978.1561046,2.0381616210937503,-8.0807958984375,-5.19479736328125,167.17557251908397,3.6793893129770994,5.977099236641221,6,7,852
1739816978.1687598,2.1219873046875,-8.24605224609375,-5.09899658203125,168.01526717557252,3.3435114503816794,7.694656488549619,6,7,852
1739816978.1814067,1.8776953125,-8.490344238281251,-4.49066162109375,168.10687022900763,1.5267175572519085,7.419847328244275,6,7,852
1739816978.1940536,1.9878662109375,-8.58614501953125,-3.9422021484375,159.4351145038168,1.748091603053435,9.618320610687023,6,7,852
1739816978.2067044,1.9495458984375,-9.26633056640625,-4.608017578125001,227.45038167938932,3.5801526717557253,16.732824427480917,6,7,852
1739816978.219356,1.9471508789062502,-9.18010986328125,-2.7255322265625,249.10687022900763,-9.610687022900763,16.984732824427482,6,6,855
1739816978.232001,1.6621435546875,-9.03161865234375,-1.97110107421875,201.9770992366412,-13.725190839694656,12.82442748091603,6,6,855
1739816978.2446463,1.71722900390625,-9.48427734375,-1.9974462890625,177.19847328244273,-21.52671755725191,8.022900763358779,6,6,855
1739816978.2573366,1.7675244140625002,-9.290280761718751,-1.6717236328125,147.00763358778627,-18.740458015267176,8.732824427480915,6,6,855
1739816978.270005,1.95673095703125,-9.45793212890625,-1.3843212890625,116.57251908396947,-14.129770992366412,10.564885496183207,6,6,855
1739816978.282682,1.8226098632812502,-9.702224121093751,-1.28133544921875,120.64885496183206,-14.564885496183207,16.419847328244273,6,6,855
1739816978.295334,1.9088305664062502,-9.73096435546875,-1.3483959960937502,143.36641221374046,-26.366412213740457,15.86259541984733,6,6,855
1739816978.3079956,1.44898681640625,-9.97046630859375,-0.70174072265625,149.29770992366412,-30.18320610687023,12.992366412213741,6,6,855
1739816978.3206506,1.7076489257812502,-9.81239501953125,-0.15328125,155.25190839694656,-30.282442748091604,14.381679389312977,7,7,861
1739816978.3332999,1.76512939453125,-9.85550537109375,0.05987548828125,153.83969465648855,-28.49618320610687,12.236641221374045,7,7,861
1739816978.3468375,2.2776635742187503,-9.283095703125001,-0.3400927734375,120.01526717557252,-26.557251908396946,9.106870229007633,7,7,861
1739816978.3595788,1.7627343750000002,-9.920170898437501,1.5064672851562502,124.17557251908397,-24.908396946564885,6.450381679389313,7,7,861
1739816978.3708982,1.7411791992187502,-9.35255126953125,0.39278320312500004,90.25954198473282,-24.396946564885496,11.099236641221374,7,7,861
1739816978.3821378,1.5831079101562502,-9.65911376953125,1.1687695312500002,74.90839694656489,-15.221374045801527,5.938931297709924,7,7,861
1739816978.3934307,1.9016455078125,-9.77886474609375,0.39996826171875,84.85496183206106,-23.35114503816794,8.358778625954198,7,7,861
1739816978.4046664,1.638193359375,-10.114167480468751,0.9651928710937501,104.70992366412214,-23.18320610687023,7.519083969465649,7,7,861
1739816978.4159048,1.19990478515625,-10.09740234375,1.53041748046875,120.2442748091603,-29.96946564885496,3.7022900763358777,7,7,865
1739816978.427139,1.3699511718750002,-10.4183349609375,1.4561718750000001,130.19847328244273,-31.893129770992367,4.183206106870229,7,7,865
1739816978.4383717,1.274150390625,-9.96567626953125,2.251318359375,124.74045801526718,-32.33587786259542,3.6946564885496183,7,7,865
1739816978.449603,1.3172607421875,-9.972861328125001,2.33514404296875,117.89312977099236,-27.068702290076335,3.3893129770992365,7,7,865
1739816978.4610722,1.60705810546875,-10.049501953125,2.7494824218750002,110.0381679389313,-25.129770992366414,2.2290076335877864,7,7,865
1739816978.4737391,1.3148657226562501,-9.359736328125,3.0728100585937503,90.21374045801527,-18.427480916030536,1.3282442748091603,7,7,865
1739816978.486409,1.4897021484375002,-9.4220068359375,2.9291088867187502,75.04580152671755,-14.358778625954198,-1.083969465648855,7,7,865
1739816978.4990544,1.36037109375,-9.350156250000001,3.2883618164062502,66.42748091603053,-15.244274809160306,-0.7709923664122137,7,7,865
1739816978.5117016,1.5328125000000001,-9.216035156250001,3.1255004882812503,58.30534351145038,-5.908396946564886,-1.7099236641221374,7,7,872
1739816978.5243442,1.81781982421875,-9.37171142578125,3.2117211914062502,59.0,-7.465648854961832,-0.3435114503816794,7,7,872
1739816978.5369916,1.28133544921875,-9.620793457031251,3.31470703125,63.717557251908396,-6.961832061068702,-0.32061068702290074,7,7,872
1739816978.549645,1.18074462890625,-8.94060791015625,4.2583447265625,44.89312977099237,-4.534351145038168,-0.22900763358778625,7,7,872
1739816978.562305,1.2597802734375,-8.923842773437501,4.33259033203125,27.549618320610687,-7.465648854961832,-1.4580152671755726,7,7,872
1739816978.5749516,1.4681469726562502,-8.823251953125,4.57927734375,8.358778625954198,-7.015267175572519,-2.366412213740458,7,7,872
1739816978.5875955,1.5184423828125,-9.28070068359375,3.8943017578125003,7.763358778625954,-1.83206106870229,-2.5419847328244276,7,7,872
1739816978.6002376,1.580712890625,-9.493857421875001,3.5254687500000004,14.854961832061068,0.1297709923664122,-3.16793893129771,7,7,872
1739816978.6128836,1.48730712890625,-9.30465087890625,3.803291015625,17.770992366412212,2.0229007633587788,-2.8702290076335877,7,7,879
1739816978.6255333,1.82021484375,-7.7478881835937505,3.9110668945312503,21.099236641221374,-0.8091603053435115,-0.6183206106870229,7,7,879
1739816978.6381798,1.59747802734375,-9.050778808593751,4.6343627929687505,20.061068702290076,-7.793893129770993,1.3969465648854962,7,7,879
1739816978.6508281,1.24541015625,-8.990903320312501,4.4068359375,22.290076335877863,-9.091603053435115,0.2824427480916031,7,7,879
1739816978.6634934,1.2693603515625,-9.29986083984375,4.2080493164062505,24.49618320610687,-11.679389312977099,0.7175572519083969,7,7,879
1739816978.6761792,1.4322216796875,-9.050778808593751,4.3062451171875,23.85496183206107,-13.51908396946565,0.5038167938931297,7,7,879
1739816978.688857,1.5112573242187501,-9.163344726562501,4.282294921875001,20.099236641221374,-10.34351145038168,0.25190839694656486,7,7,879
1739816978.701507,1.05620361328125,-9.1729248046875,4.205654296875,13.931297709923664,-8.053435114503817,-0.5267175572519084,7,7,879
1739816978.7141538,1.2669653320312502,-8.97413818359375,4.588857421875001,5.854961832061068,-4.824427480916031,-1.3587786259541985,6,7,881
1739816978.7268937,1.42024658203125,-9.3118359375,4.33738037109375,10.65648854961832,-5.0534351145038165,-2.427480916030534,6,7,881
